YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2013-04-16,2013.289,6.7,-331.5,1.5,1.9,1.9,6.2
2013-04-17,2013.2918,7.2,-332.4,2.9,1.9,1.9,6.2
2013-04-18,2013.2945,7.3,-332.6,-3.0,2.1,2.2,6.9
2013-04-19,2013.2973,5.9,-331.4,-4.0,1.9,1.9,6.2
2013-04-20,2013.3,6.8,-331.9,-8.1,1.9,1.9,6.2
2013-04-21,2013.3027,6.8,-331.7,-4.8,1.8,1.8,6.0
2013-04-22,2013.3055,7.7,-330.8,-0.9,1.9,1.9,6.0
2013-04-23,2013.3082,8.4,-330.4,-5.1,2.0,2.0,6.5
2013-04-24,2013.311,7.0,-330.9,-1.0,1.9,1.9,6.2
2013-04-25,2013.3137,5.9,-331.0,-0.9,2.1,2.1,6.7
2013-04-26,2013.3164,5.9,-331.4,3.1,1.9,2.0,6.3
2013-04-27,2013.3192,6.3,-331.8,-0.3,2.2,2.3,7.3
2013-04-28,2013.3219,7.6,-329.9,3.5,2.2,2.2,7.2
2013-04-29,2013.3247,5.3,-328.1,2.0,2.0,2.0,6.4
2013-04-30,2013.3274,7.0,-330.5,-3.8,2.0,2.3,6.6
2013-05-01,2013.3301,7.1,-328.6,0.4,2.2,2.3,7.0
2013-05-02,2013.3329,6.2,-331.4,-3.8,2.2,2.4,7.1
2013-05-03,2013.3356,6.4,-329.0,2.0,2.0,2.3,6.5
2013-05-04,2013.3384,6.5,-330.3,2.8,1.9,1.9,6.1
2013-05-05,2013.3411,6.5,-330.0,-0.3,2.0,2.0,6.4
2013-05-06,2013.3438,6.0,-330.4,0.1,2.1,2.1,7.1
2013-05-07,2013.3466,7.8,-330.2,-4.0,2.0,2.0,6.4
2013-05-08,2013.3493,5.9,-329.4,-2.2,2.1,2.2,6.7
2013-05-09,2013.3521,5.2,-328.8,-0.4,2.1,2.2,6.8
2013-05-10,2013.3548,5.4,-329.1,1.2,1.9,2.0,6.4
2013-05-11,2013.3575,5.0,-330.3,1.5,2.0,2.2,6.7
2013-05-12,2013.3603,6.5,-330.3,1.5,1.9,1.9,6.2
2013-05-13,2013.363,7.2,-330.7,1.6,2.0,2.0,6.6
2013-05-14,2013.3658,7.1,-328.6,-2.2,1.9,1.9,6.3
2013-05-15,2013.3685,6.0,-329.9,-5.5,2.1,2.0,6.9
2013-05-16,2013.3712,4.4,-329.5,-2.9,2.0,2.0,6.5
2013-05-17,2013.374,3.6,-330.0,-4.4,2.3,2.4,7.6
2013-05-18,2013.3767,3.1,-328.3,7.9,2.2,2.2,7.3
2013-05-19,2013.3795,4.9,-329.5,8.2,2.1,2.2,7.25
2013-05-20,2013.3822,3.8,-330.1,8.5,2.2,2.3,7.2
2013-05-21,2013.3849,5.4,-330.3,0.9,2.2,2.4,7.4
2013-05-22,2013.3877,5.1,-329.1,3.6,2.0,2.1,6.7
2013-05-23,2013.3904,3.3,-327.8,-2.3,2.4,2.7,8.2
2013-05-24,2013.3932,2.8,-328.0,2.5,2.1,2.2,7.1
2013-05-25,2013.3959,4.3,-328.4,5.6,2.0,2.0,6.6
2013-05-26,2013.3986,3.4,-329.1,-1.1,2.1,2.2,6.9
2013-05-27,2013.4014,5.3,-330.8,1.7,2.0,2.0,6.6
2013-05-28,2013.4041,3.7,-328.5,-0.2,2.0,2.0,6.7
2013-05-29,2013.4068,3.1,-330.8,-1.7,2.0,2.1,6.6
2013-05-30,2013.4096,3.4,-329.4,2.8,1.9,1.9,6.2
2013-05-31,2013.4123,3.5,-327.0,2.9,2.3,2.4,7.6
2013-06-01,2013.4151,4.0,-328.4,7.7,2.2,2.3,7.2
2013-06-02,2013.4178,4.9,-329.0,5.6,2.2,2.3,7.3
2013-06-03,2013.4205,3.0,-328.0,8.1,2.2,2.3,7.2
2013-06-04,2013.4233,2.3,-328.2,7.8,2.1,2.1,7.0
2013-06-05,2013.426,3.3,-328.8,1.2,2.2,2.2,7.2
2013-06-06,2013.4288,3.7,-328.2,3.6,2.1,2.1,7.1
2013-06-07,2013.4315,2.8,-329.1,0.1,2.1,2.0,6.9
2013-06-08,2013.4342,4.2,-328.2,-1.8,2.3,2.2,7.6
2013-06-09,2013.437,3.2,-328.3,-7.1,2.0,2.0,6.7
2013-06-10,2013.4397,2.3,-327.2,4.3,1.9,1.9,6.3
2013-06-11,2013.4425,2.2,-328.6,5.7,2.2,2.2,7.0
2013-06-12,2013.4452,3.0,-327.0,8.8,2.2,2.2,7.6
2013-06-13,2013.4479,3.4,-328.0,3.9,2.1,2.1,7.1
2013-06-14,2013.4507,3.3,-329.8,7.0,2.0,2.1,6.7
2013-06-15,2013.4534,3.4,-328.7,4.5,2.0,2.1,6.8
2013-06-16,2013.4562,3.4,-329.2,5.6,2.2,2.5,7.3
2013-06-17,2013.4589,2.9,-327.1,9.4,2.0,1.9,6.6
2013-06-18,2013.4616,2.3,-328.0,8.4,2.2,2.3,7.3
2013-06-19,2013.4644,2.6,-328.3,5.7,2.1,2.1,6.9
2013-06-20,2013.4671,3.4,-328.2,-4.3,2.4,2.4,8.3
2013-06-21,2013.4699,3.3,-326.7,0.8,2.2,2.3,7.5
2013-06-22,2013.4726,1.9,-326.2,-2.2,2.6,2.6,8.8
2013-06-23,2013.4753,2.4,-326.6,0.8,2.4,2.4,7.9
2013-06-24,2013.4781,4.3,-326.9,1.2,2.3,2.3,7.7
2013-06-25,2013.4808,3.4,-326.6,0.1,2.2,2.2,7.5
2013-06-26,2013.4836,3.1,-328.0,0.8,2.1,2.3,7.2
2013-06-27,2013.4863,2.3,-325.5,3.9,2.1,2.2,7.1
2013-06-28,2013.489,3.0,-326.2,5.0,2.3,2.5,7.5
2013-06-29,2013.4918,4.3,-326.5,9.2,2.1,2.1,6.8
2013-06-30,2013.4945,2.9,-325.8,8.7,2.3,2.5,7.6
2013-07-01,2013.4973,2.0,-326.9,2.3,2.2,2.3,7.7
2013-07-02,2013.5,3.6,-326.6,2.0,2.4,2.7,8.1
2013-07-03,2013.5027,2.3,-327.9,5.0,2.3,2.5,7.7
2013-07-04,2013.5055,3.8,-325.6,3.5,2.6,2.8,8.6
2013-07-05,2013.5082,2.5,-326.3,4.1,2.7,2.9,9.1
2013-07-06,2013.511,3.3,-326.4,1.3,2.4,2.8,8.2
2013-07-07,2013.5137,3.2,-328.0,-1.2,2.8,3.1,9.5
2013-07-08,2013.5164,3.6,-326.4,-1.3,2.3,2.5,7.7
2013-07-09,2013.5192,2.1,-327.7,3.7,2.2,2.4,7.4
2013-07-10,2013.5219,3.0,-326.8,-5.5,2.2,2.3,7.4
2013-07-11,2013.5247,4.6,-326.8,3.1,2.7,2.9,9.6
2013-07-12,2013.5274,3.4,-327.0,2.5,2.3,2.5,7.5
2013-07-13,2013.5301,3.3,-324.4,2.8,2.1,2.2,6.9
2013-07-14,2013.5329,2.6,-325.0,-1.2,2.6,2.8,8.7
2013-07-15,2013.5356,2.9,-327.1,1.4,2.7,2.8,8.45
2013-07-16,2013.5384,6.1,-323.9,4.0,2.5,2.6,8.2
2013-07-17,2013.5411,5.5,-324.7,-4.8,2.3,2.4,7.5
2013-07-18,2013.5438,6.1,-325.5,-3.05,2.5,2.6,7.25
2013-07-19,2013.5466,3.8,-324.6,-1.3,2.1,2.3,7.0
2013-07-20,2013.5493,3.9,-324.5,1.5,2.3,2.5,7.5
2013-07-21,2013.5521,4.5,-323.1,3.6,2.3,2.6,7.7
2013-07-22,2013.5548,3.6,-324.6,0.5,2.4,2.5,7.9
2013-07-23,2013.5575,4.9,-326.3,2.2,2.5,2.8,8.1
2013-07-24,2013.5603,3.7,-325.2,-7.1,2.5,2.6,8.3
2013-07-25,2013.563,3.8,-324.0,-5.0,2.2,2.4,7.2
2013-07-26,2013.5658,3.5,-324.8,-8.0,2.3,2.4,7.8
2013-07-27,2013.5685,2.3,-323.4,-6.2,2.4,2.5,8.2
2013-07-28,2013.5712,4.0,-324.5,-3.9,2.4,2.5,7.9
2013-07-29,2013.574,3.6,-323.8,0.3,2.6,2.7,9.0
2013-07-30,2013.5767,2.4,-323.5,-2.2,2.7,2.7,9.2
2013-07-31,2013.5795,5.0,-322.7,-3.9,2.5,2.6,8.3
2013-08-01,2013.5822,1.9,-321.6,-1.5,2.5,2.7,8.3
2013-08-02,2013.5849,5.3,-325.5,-8.6,2.2,2.3,7.4
2013-08-03,2013.5877,3.0,-323.4,-3.5,2.2,2.2,7.2
2013-08-04,2013.5904,3.6,-322.8,-3.5,2.2,2.3,7.2
2013-08-05,2013.5932,1.9,-323.6,-0.9,2.3,2.4,7.6
2013-08-06,2013.5959,4.2,-322.8,-6.5,2.2,2.3,7.6
2013-08-07,2013.5986,3.4,-323.3,-5.5,2.6,2.7,8.5
2013-08-08,2013.6014,0.7,-322.1,-0.0,2.2,2.4,7.4
2013-08-09,2013.6041,4.3,-323.0,-5.0,2.2,2.4,7.3
2013-08-10,2013.6068,5.5,-321.8,-4.8,2.6,2.8,8.9
2013-08-11,2013.6096,4.8,-323.4,-7.2,2.4,2.6,8.0
2013-08-12,2013.6123,3.8,-323.7,-6.8,2.4,2.6,8.0
2013-08-13,2013.6151,3.9,-322.2,3.4,2.1,2.1,6.9
2013-08-14,2013.6178,5.0,-322.6,0.5,2.1,2.2,6.8
2013-08-15,2013.6205,6.4,-322.7,0.2,2.2,2.3,7.6
2013-08-16,2013.6233,4.5,-320.2,-4.1,2.5,2.6,8.3
2013-08-17,2013.626,3.4,-322.4,-6.7,2.3,2.5,7.9
2013-08-18,2013.6288,4.7,-322.6,3.1,2.6,2.7,9.0
2013-08-19,2013.6315,5.3,-323.0,-7.3,2.3,2.5,7.8
2013-08-20,2013.6342,3.6,-323.1,-1.8,2.4,2.5,7.7
2013-08-21,2013.637,2.8,-322.9,3.7,2.6,2.7,8.8
2013-08-22,2013.6397,3.8,-321.9,-4.1,2.6,2.8,9.0
2013-08-23,2013.6425,3.9,-321.3,-3.9,2.1,2.2,7.0
2013-08-24,2013.6452,5.0,-321.7,3.6,2.2,2.4,7.4
2013-08-25,2013.6479,5.3,-323.2,1.8,2.4,2.6,7.6
2013-08-26,2013.6507,4.1,-320.8,2.6,2.3,2.4,7.7
2013-08-27,2013.6534,4.8,-320.2,-4.9,2.2,2.4,7.3
2013-08-28,2013.6562,4.8,-320.0,-4.6,2.2,2.3,7.2
2013-08-29,2013.6589,5.4,-322.1,-6.2,2.3,2.5,7.6
2013-08-30,2013.6616,3.8,-322.5,-4.3,2.3,2.5,7.3
2013-08-31,2013.6644,4.2,-319.9,-4.6,2.1,2.4,6.8
2013-09-01,2013.6671,3.6,-321.2,-4.4,2.1,2.2,6.8
2013-09-02,2013.6699,5.3,-319.5,-11.6,2.4,2.6,7.9
2013-09-03,2013.6726,4.2,-320.1,-9.8,2.3,2.4,7.6
2013-09-04,2013.6753,6.5,-318.8,-9.2,2.2,2.3,7.4
2013-09-05,2013.6781,5.2,-317.6,-9.6,2.1,2.1,6.7
2013-09-06,2013.6808,4.5,-318.5,-5.7,2.5,2.8,7.8
2013-09-07,2013.6836,5.8,-318.1,-10.0,2.2,2.4,7.0
2013-09-08,2013.6863,5.2,-318.5,-6.8,2.8,2.9,9.1
2013-09-09,2013.689,6.9,-317.9,-9.7,2.4,2.4,7.5
2013-09-10,2013.6918,3.8,-318.7,-10.4,2.2,2.2,7.1
2013-09-11,2013.6945,2.7,-317.5,-7.5,2.3,2.5,7.6
2013-09-12,2013.6973,3.9,-318.4,-7.1,2.3,2.5,7.5
2013-09-13,2013.7,5.6,-318.6,-12.0,2.2,2.3,7.2
2013-09-14,2013.7027,3.9,-319.2,-8.0,2.1,2.2,6.8
2013-09-15,2013.7055,4.6,-318.7,-6.6,1.9,2.0,6.1
2013-09-16,2013.7082,4.9,-318.9,-3.2,1.9,1.9,6.1
2013-09-17,2013.711,3.9,-318.5,-10.1,2.0,2.0,6.4
2013-09-18,2013.7137,5.6,-318.3,-5.1,2.3,2.4,7.7
2013-09-19,2013.7164,5.0,-319.0,-10.8,1.9,2.0,6.2
2013-09-20,2013.7192,4.2,-320.3,-8.8,2.4,2.6,7.5
2013-09-21,2013.7219,5.2,-319.5,-8.2,1.9,2.0,6.3
2013-09-22,2013.7247,5.8,-319.4,-11.1,2.1,2.1,6.7
2013-09-23,2013.7274,4.8,-318.2,-10.1,2.0,2.1,6.5
2013-09-24,2013.7301,4.2,-318.8,-10.8,2.1,2.3,6.6
2013-09-25,2013.7329,3.8,-318.7,-12.3,1.8,1.9,5.9
2013-09-26,2013.7356,3.1,-318.1,-4.0,2.0,2.1,6.6
2013-09-27,2013.7384,5.2,-318.4,-9.7,2.2,2.3,6.9
2013-09-28,2013.7411,4.0,-318.1,-11.5,2.0,2.1,6.3
2013-09-29,2013.7438,2.7,-318.3,-8.2,1.9,1.9,6.3
2013-09-30,2013.7466,4.5,-318.0,-9.3,1.9,2.0,6.3
2013-10-01,2013.7493,3.9,-319.4,-11.2,2.0,2.1,6.4
2013-10-02,2013.7521,4.5,-319.2,-10.4,1.9,2.0,6.3
2013-10-03,2013.7548,4.1,-318.1,-6.7,1.9,1.9,6.2
2013-10-04,2013.7575,4.1,-319.7,-6.7,1.9,1.9,6.3
2013-10-05,2013.7603,4.5,-318.1,-7.1,2.2,2.3,7.1
2013-10-06,2013.763,4.6,-317.1,-7.5,2.2,2.3,7.3
2013-10-07,2013.7658,4.3,-318.8,-6.7,1.9,2.0,6.3
2013-10-08,2013.7685,3.9,-319.0,-5.2,1.8,1.8,5.9
2013-10-09,2013.7712,4.5,-317.4,-5.2,2.0,2.1,6.5
2013-10-10,2013.774,6.2,-318.0,-7.8,2.0,2.1,6.5
2013-10-11,2013.7767,5.9,-317.8,-5.3,2.1,2.1,6.6
2013-10-12,2013.7795,6.2,-317.7,-9.1,2.1,2.2,6.8
2013-10-13,2013.7822,5.9,-317.6,-10.4,2.2,2.2,7.0
2013-10-14,2013.7849,4.1,-316.8,-10.8,1.9,1.9,6.1
2013-10-15,2013.7877,6.2,-316.1,-6.3,1.9,1.9,6.2
2013-10-16,2013.7904,6.7,-316.9,-8.3,1.9,2.0,6.2
2013-10-17,2013.7932,5.8,-317.4,-14.4,2.0,2.0,6.4
2013-10-18,2013.7959,5.1,-315.8,-12.7,1.8,1.8,5.8
2013-10-19,2013.7986,5.8,-316.7,-13.7,2.0,2.1,6.5
2013-10-20,2013.8014,5.6,-316.3,-13.4,1.8,1.8,5.7
2013-10-21,2013.8041,5.5,-314.6,-15.0,2.0,2.1,6.5
2013-10-22,2013.8068,4.7,-316.1,-12.2,1.8,1.9,6.0
2013-10-23,2013.8096,4.9,-316.0,-10.4,1.9,2.0,6.1
2013-10-24,2013.8123,6.8,-315.6,-9.6,1.9,2.0,6.1
2013-10-25,2013.8151,5.8,-314.8,-8.2,2.0,2.1,6.5
2013-10-26,2013.8178,5.2,-315.4,-7.1,1.8,1.9,5.9
2013-10-27,2013.8205,5.9,-315.7,-7.6,2.0,2.0,6.3
2013-10-28,2013.8233,4.0,-314.0,-9.2,1.9,2.0,6.2
2013-10-29,2013.826,5.4,-315.3,-10.7,1.9,1.9,6.2
2013-10-30,2013.8288,3.1,-314.8,-11.1,2.0,2.1,6.4
2013-10-31,2013.8315,4.6,-315.1,-8.6,2.0,2.0,6.3
2013-11-01,2013.8342,2.8,-313.6,-9.6,2.1,2.3,6.7
2013-11-02,2013.837,4.2,-314.4,-9.6,2.0,2.0,6.3
2013-11-03,2013.8397,4.0,-314.7,-11.4,1.9,1.9,6.2
2013-11-04,2013.8425,4.2,-314.6,-12.4,1.3,1.4,3.7
2013-11-05,2013.8452,2.8,-313.3,-12.9,2.0,2.0,6.2
2013-11-06,2013.8479,3.8,-313.1,-10.6,1.6,1.6,4.7
2013-11-07,2013.8507,4.4,-314.9,-8.4,1.9,1.8,6.0
2013-11-08,2013.8534,4.9,-314.5,-10.5,1.5,1.5,4.6
2013-11-09,2013.8562,4.9,-314.3,-11.6,1.9,1.9,6.0
2013-11-10,2013.8589,4.0,-314.5,-14.4,1.9,1.9,6.2
2013-11-11,2013.8616,4.4,-314.9,-11.1,2.1,2.1,6.6
2013-11-12,2013.8644,3.8,-315.0,-10.0,1.9,1.9,6.2
2013-11-13,2013.8671,3.6,-313.4,-12.6,1.7,1.7,5.6
2013-11-14,2013.8699,2.2,-314.7,-10.0,2.0,2.0,6.4
2013-11-15,2013.8726,3.5,-314.7,-11.4,2.0,2.1,6.2
2013-11-16,2013.8753,2.2,-313.5,-14.2,2.0,2.0,6.2
2013-11-17,2013.8781,3.2,-313.9,-11.6,1.8,1.8,5.8
2013-11-18,2013.8808,3.6,-314.2,-10.5,1.9,1.9,6.1
2013-11-19,2013.8836,3.8,-314.2,-14.4,2.1,2.0,6.5
2013-11-20,2013.8863,3.9,-314.5,-11.7,1.9,1.9,6.0
2013-11-21,2013.889,3.4,-315.0,-7.6,1.8,1.8,5.8
2013-11-22,2013.8918,2.7,-314.7,-12.2,1.8,1.8,5.9
2013-11-23,2013.8945,3.8,-314.4,-13.3,1.9,1.8,6.0
2013-11-24,2013.8973,2.7,-314.1,-11.6,2.0,2.0,6.4
2013-11-25,2013.9,2.6,-313.1,-8.5,1.9,1.9,6.0
2013-11-26,2013.9027,3.2,-314.1,-10.8,2.0,2.0,6.5
2013-11-27,2013.9055,2.4,-313.7,-14.5,2.0,1.9,6.3
2013-11-28,2013.9082,2.4,-313.6,-8.2,2.0,1.9,6.3
2013-11-29,2013.911,1.3,-314.6,-6.6,1.9,1.9,6.1
2013-11-30,2013.9137,1.1,-313.8,-8.1,1.8,1.8,5.8
2013-12-01,2013.9164,0.6,-313.7,-8.8,1.8,1.7,5.7
2013-12-02,2013.9192,2.7,-313.3,-4.6,1.9,1.8,6.0
2013-12-03,2013.9219,2.6,-314.8,-6.6,1.9,1.9,6.2
2013-12-04,2013.9247,2.5,-314.1,-8.1,1.7,1.7,5.6
2013-12-05,2013.9274,2.5,-313.5,-7.0,1.9,1.8,6.0
2013-12-06,2013.9301,3.4,-314.9,-6.3,1.8,1.8,6.0
2013-12-07,2013.9329,3.9,-312.6,-6.8,1.8,1.7,5.8
2013-12-08,2013.9356,2.7,-313.7,-8.6,1.8,1.7,5.8
2013-12-09,2013.9384,4.0,-312.8,-7.5,1.9,1.8,6.0
2013-12-10,2013.9411,3.6,-313.3,-7.1,1.9,1.9,6.2
2013-12-11,2013.9438,3.3,-311.4,-5.3,1.7,1.7,5.5
2013-12-12,2013.9466,3.5,-312.8,-4.4,1.8,1.8,5.8
2013-12-13,2013.9493,3.9,-311.8,-7.5,1.8,1.9,6.0
2013-12-14,2013.9521,4.9,-311.5,-9.1,1.7,1.8,5.6
2013-12-15,2013.9548,3.7,-311.3,-7.4,1.9,1.9,6.0
2013-12-16,2013.9575,3.8,-312.1,-6.0,1.9,2.0,6.0
2013-12-17,2013.9603,4.2,-311.6,-6.5,1.8,1.8,5.9
2013-12-18,2013.963,5.2,-311.8,-5.9,1.8,1.9,5.8
2013-12-19,2013.9658,5.6,-312.2,-5.8,1.8,1.9,5.8
2013-12-20,2013.9685,4.9,-311.6,-6.8,1.8,1.9,5.8
2013-12-21,2013.9712,5.2,-311.5,-4.7,1.7,1.8,5.7
2013-12-22,2013.974,4.5,-311.2,-6.7,1.8,1.9,5.9
2013-12-23,2013.9767,4.4,-312.7,-9.2,1.8,1.9,5.9
2013-12-24,2013.9795,5.5,-311.5,-6.5,1.7,1.8,5.7
2013-12-25,2013.9822,3.7,-311.8,-8.3,1.7,1.7,5.5
2013-12-26,2013.9849,4.0,-311.1,-7.6,1.8,1.9,6.0
2013-12-27,2013.9877,5.0,-311.9,-7.3,1.8,2.0,5.9
2013-12-28,2013.9904,3.8,-312.6,-4.3,1.8,1.9,6.0
2013-12-29,2013.9932,3.8,-312.3,-4.95,1.7,1.8,5.85
2013-12-30,2013.9959,5.5,-312.0,-5.6,1.8,1.8,5.7
2013-12-31,2013.9986,5.0,-312.6,-3.4,1.7,1.8,5.7
2014-01-01,2014.0014,3.6,-310.6,-3.93,1.8,1.9,5.77
2014-01-02,2014.0041,3.9,-311.5,-4.47,1.8,1.9,5.83
2014-01-03,2014.0068,4.7,-311.2,-5.0,1.8,1.8,5.9
2014-01-04,2014.0096,4.8,-310.7,-1.2,1.9,2.1,6.3
2014-01-05,2014.0123,4.7,-310.1,-0.9,1.8,1.9,5.8
2014-01-06,2014.0151,5.7,-309.3,-9.4,1.8,1.9,5.9
2014-01-07,2014.0178,5.0,-309.8,-11.2,1.8,1.9,6.0
2014-01-08,2014.0205,3.3,-308.5,-6.8,1.9,2.1,6.1
2014-01-09,2014.0233,4.6,-307.9,-3.6,1.9,2.0,6.2
2014-01-10,2014.026,4.7,-309.0,-8.3,1.8,1.9,5.9
2014-01-11,2014.0288,4.4,-309.0,-10.9,1.9,2.0,6.3
2014-01-12,2014.0315,3.3,-309.4,-9.9,1.8,1.9,5.9
2014-01-13,2014.0342,4.5,-309.2,-7.2,1.9,2.1,6.2
2014-01-14,2014.037,3.3,-308.1,-9.6,1.8,1.9,5.9
2014-01-15,2014.0397,4.0,-309.1,-8.7,1.9,2.1,6.1
2014-01-16,2014.0425,3.7,-307.2,-8.9,1.8,1.9,6.0
2014-01-17,2014.0452,4.6,-308.2,-10.7,1.9,1.9,6.1
2014-01-18,2014.0479,5.3,-308.0,-12.3,1.8,1.9,5.9
2014-01-19,2014.0507,5.2,-306.3,-10.4,1.9,2.0,6.2
2014-01-20,2014.0534,2.3,-306.0,-9.3,1.8,1.8,5.8
2014-01-21,2014.0562,3.1,-306.9,-2.6,1.9,2.0,6.3
2014-01-22,2014.0589,2.8,-307.1,-2.2,1.8,1.8,5.8
2014-01-23,2014.0616,4.5,-308.3,-5.3,1.8,1.9,6.0
2014-01-24,2014.0644,4.6,-307.7,-2.7,2.1,2.2,6.7
2014-01-25,2014.0671,3.6,-306.1,-0.9,1.9,1.9,6.1
2014-01-26,2014.0699,4.1,-306.7,-5.2,1.8,1.9,5.9
2014-01-27,2014.0726,5.1,-307.4,-1.7,1.8,1.8,5.8
2014-01-28,2014.0753,3.4,-307.1,-0.0,1.8,1.9,5.9
2014-01-29,2014.0781,4.9,-307.4,-2.4,1.9,1.9,6.1
2014-01-30,2014.0808,5.9,-307.2,0.7,2.0,2.1,6.4
2014-01-31,2014.0836,4.4,-306.9,-3.4,1.8,1.8,5.8
2014-02-01,2014.0863,6.9,-308.1,-0.9,1.9,1.9,6.0
2014-02-02,2014.089,7.1,-308.0,-4.7,1.9,2.1,6.2
2014-02-03,2014.0918,5.8,-306.4,-1.8,1.9,2.0,6.3
2014-02-04,2014.0945,5.9,-306.8,-0.1,1.9,2.0,6.1
2014-02-05,2014.0973,7.4,-306.3,-2.3,1.9,2.0,6.3
2014-02-06,2014.1,7.9,-306.6,-4.5,1.9,1.9,5.9
2014-02-07,2014.1027,6.3,-307.3,-1.4,1.8,1.9,5.9
2014-02-08,2014.1055,7.1,-307.8,-4.4,1.8,1.8,5.8
2014-02-09,2014.1082,6.7,-305.8,-4.6,1.8,1.9,5.9
2014-02-10,2014.111,6.9,-305.0,-5.9,1.9,2.0,6.1
2014-02-11,2014.1137,7.2,-305.7,-5.1,1.8,1.9,5.9
2014-02-12,2014.1164,6.2,-306.2,-7.1,1.7,1.9,5.7
2014-02-13,2014.1192,5.4,-305.6,-6.1,1.8,1.9,6.0
2014-02-14,2014.1219,7.7,-304.6,-3.4,1.9,2.0,6.1
2014-02-15,2014.1247,5.8,-304.3,-5.3,1.8,1.9,5.9
2014-02-16,2014.1274,7.6,-305.1,-5.7,1.9,2.1,6.07
2014-02-17,2014.1301,6.8,-304.6,-6.1,1.8,2.0,6.23
2014-02-18,2014.1329,4.4,-304.5,-6.5,2.0,2.1,6.4
2014-02-19,2014.1356,5.2,-305.9,-4.5,1.8,1.9,5.8
2014-02-20,2014.1384,5.4,-305.4,-2.8,1.8,1.9,5.7
2014-02-21,2014.1411,6.3,-305.5,-3.5,1.8,1.8,5.7
2014-02-22,2014.1438,6.3,-306.0,-5.9,1.8,1.9,5.8
2014-02-23,2014.1466,6.7,-305.6,-4.3,1.9,2.1,6.2
2014-02-24,2014.1493,5.9,-305.2,-5.4,1.9,2.0,6.0
2014-02-25,2014.1521,6.7,-305.6,-10.4,1.9,2.0,6.0
2014-02-26,2014.1548,5.9,-306.1,-9.8,1.9,2.1,6.2
2014-02-27,2014.1575,7.0,-306.0,-7.0,1.9,2.1,6.2
2014-02-28,2014.1603,6.5,-304.3,-10.7,1.9,2.1,6.0
2014-03-01,2014.163,5.3,-304.3,-11.3,1.9,2.0,6.0
2014-03-02,2014.1658,4.7,-303.8,-7.7,1.8,1.9,5.8
2014-03-03,2014.1685,6.3,-304.0,-10.15,2.0,2.2,6.0
2014-03-04,2014.1712,5.6,-303.5,-12.6,1.9,2.0,6.2
2014-03-05,2014.174,4.8,-304.8,-11.5,2.0,2.0,6.3
2014-03-06,2014.1767,5.9,-304.9,-10.8,2.1,2.5,7.0
2014-03-07,2014.1795,4.6,-304.7,-9.5,1.9,2.2,6.2
2014-03-08,2014.1822,3.9,-304.5,-7.3,1.8,1.9,5.8
2014-03-09,2014.1849,3.9,-303.5,-7.2,1.9,1.9,6.1
2014-03-10,2014.1877,4.7,-306.3,-7.0,1.9,2.1,6.3
2014-03-11,2014.1904,4.8,-304.6,-10.0,1.9,2.1,6.2
2014-03-12,2014.1932,4.0,-304.6,-8.3,1.9,2.1,6.3
2014-03-13,2014.1959,5.1,-305.6,-2.6,1.9,2.1,6.2
2014-03-14,2014.1986,4.1,-303.4,0.9,1.9,2.1,6.3
2014-03-15,2014.2014,4.6,-304.6,1.2,1.9,2.0,6.2
2014-03-16,2014.2041,4.8,-303.4,-4.4,1.9,2.0,6.0
2014-03-17,2014.2068,7.3,-303.8,-0.6,2.0,2.1,6.5
2014-03-18,2014.2096,7.0,-304.2,-2.7,2.1,2.3,6.6
2014-03-19,2014.2123,6.7,-302.7,-6.2,1.9,2.0,6.2
2014-03-20,2014.2151,6.7,-304.2,-7.2,1.9,2.0,6.2
2014-03-21,2014.2178,6.5,-303.7,-5.1,1.9,2.0,6.2
2014-03-22,2014.2205,6.2,-303.6,-4.3,1.9,2.1,6.2
2014-03-23,2014.2233,6.2,-304.2,-1.6,1.9,2.0,6.1
2014-03-24,2014.226,5.5,-302.9,0.0,1.9,2.0,6.2
2014-03-25,2014.2288,6.5,-303.4,1.0,2.1,2.2,6.7
2014-03-26,2014.2315,7.1,-303.0,-0.3,2.1,2.2,6.9
2014-03-27,2014.2342,7.5,-303.7,0.4,2.0,2.0,6.5
2014-03-28,2014.237,6.1,-301.3,-0.7,2.1,2.2,6.9
2014-03-29,2014.2397,6.2,-301.6,1.0,2.0,2.1,6.4
2014-03-30,2014.2425,5.2,-301.5,-1.7,1.8,1.9,5.9
2014-03-31,2014.2452,5.9,-301.5,-4.3,2.0,2.2,6.5
2014-04-01,2014.2479,5.2,-301.5,-4.2,2.1,2.2,6.9
2014-04-02,2014.2507,5.9,-302.1,-6.7,2.3,2.2,7.4
2014-04-03,2014.2534,5.7,-300.4,-5.5,1.9,2.0,6.3
2014-04-04,2014.2562,4.5,-300.3,-3.2,1.9,2.0,6.2
2014-04-05,2014.2589,5.6,-301.6,-2.9,2.0,2.2,6.6
2014-04-06,2014.2616,5.3,-301.9,-0.8,1.9,2.1,6.2
2014-04-07,2014.2644,5.4,-301.5,-1.7,2.1,2.2,6.7
2014-04-08,2014.2671,5.6,-302.2,-0.8,1.9,2.0,6.2
2014-04-09,2014.2699,6.3,-301.5,-2.5,2.0,2.1,6.5
2014-04-10,2014.2726,5.8,-301.5,-6.5,1.9,2.0,6.2
